"","logFC","logCPM","PValue","FDR"
"25836",1.80084961199023,7.72664614611852,3.07910966484641e-05,0.000398015757168113
"2354",-1.90128286075657,6.06659571839339,3.10368693906893e-05,0.000400798983623239
"8925",1.80498249887906,7.41870890343937,3.13019140563744e-05,0.000403825379478265
"134",-3.83503322598422,2.62122678707248,3.14645781359553e-05,0.000404929737081733
"53637",-3.18686196497785,2.94685740775208,3.15106049678315e-05,0.000404929737081733
"55170",-3.18686196497785,2.94685740775208,3.15106049678315e-05,0.000404929737081733
"90427",-3.18686196497785,2.94685740775208,3.15106049678315e-05,0.000404929737081733
"1287",1.84872401824637,6.51530149945739,3.17901146945142e-05,0.000407970556976821
"51622",1.85584092123666,6.37700825463824,3.18092401746499e-05,0.000407970556976821
"57038",1.86111506950791,6.25710032850353,3.19840318469597e-05,0.000409188492776843
"27113",-3.45802660254384,2.80764261500817,3.20596805268581e-05,0.000409188492776843
"643988",-3.45802660254384,2.80764261500817,3.20596805268581e-05,0.000409188492776843
"91368",-3.45802660254384,2.80764261500817,3.20596805268581e-05,0.000409188492776843
"148213",3.07386674341972,2.7719615791148,3.20596805268581e-05,0.000409188492776843
"221037",1.81546026210463,7.18863489867708,3.21458406243366e-05,0.000409890617030665
"730051",2.31117644105239,4.03919097568474,3.22523275025465e-05,0.000410850317140377
"8546",1.82734334029829,6.8370635574148,3.28128842006246e-05,0.000417586792259206
"55186",-2.16391768161612,4.51135836295313,3.3026525750561e-05,0.000419899567489499
"2617",1.79318460868269,7.6704530762037,3.32255585984816e-05,0.000421687812636052
"808",-1.89338960297637,5.97317795443926,3.32312684629217e-05,0.000421687812636052
"79741",4.64525049146989,2.11305940270902,3.36527359346604e-05,0.000426624616728513
"5932",1.84619208327522,6.54237206602726,3.37887138917665e-05,0.000427613256707716
"29123",1.78073595456721,8.06030245652215,3.37957129702884e-05,0.000427613256707716
"56242",2.6976278577074,3.2488205557372,3.40661275687581e-05,0.000430620723032938
"9842",1.79609462870488,7.49612066883126,3.42881153080609e-05,0.000433010853492105
"3673",1.78432502158195,7.82472449742544,3.45341263349526e-05,0.00043569949035632
"9684",-2.13743948733076,4.54694445541368,3.4575013762527e-05,0.000435797515422503
"9874",1.84473216043685,6.36836450616912,3.49996727496832e-05,0.000440708594444365
"8440",-1.9294945494936,5.61119068980556,3.50550658168103e-05,0.000440708594444365
"4131",1.82845399714153,6.65687671571496,3.50651188071472e-05,0.000440708594444365
"84310",-2.16980287279871,4.45707925923376,3.51202472640878e-05,0.000440980280294018
"7175",1.77755817148436,8.10551431487778,3.51803733545091e-05,0.000441314140106754
"22913",-1.91095128649156,5.85511561822894,3.53084837889537e-05,0.000442499369694135
"6147",1.75134404687264,10.1294899675202,3.54067427012587e-05,0.000443308589158766
"50861",-2.26435142547147,4.26879829562659,3.62034942586242e-05,0.000452853403944141
"1303",1.78718054579299,7.46003145394968,3.63517626030707e-05,0.00045427620521729
"26278",2.01019825723395,5.00832783961547,3.65024211360191e-05,0.000455726147750357
"2791",-2.29071871893491,4.05414043513043,3.7123046565462e-05,0.000463035231995179
"4804",-2.46043125009154,3.79934318907966,3.74520479107331e-05,0.000466696494751266
"11231",1.78869952428626,7.38034248511514,3.76248838470964e-05,0.00046840666655056
"80067",2.01099098898563,4.88226246189038,3.79475240781669e-05,0.00047197681412533
"8733",-1.91923125443817,5.60316917287665,3.89677447386774e-05,0.000484208265360016
"253650",3.96577893848258,2.35360111173497,4.06483394566701e-05,0.0005035434863969
"55138",3.96577893848258,2.35360111173497,4.06483394566701e-05,0.0005035434863969
"2212",3.41219554976157,2.3940424538642,4.06483394566701e-05,0.0005035434863969
"100507290",-2.49414178390278,3.70912882730054,4.06768543232696e-05,0.0005035434863969
"80148",-1.89108242385265,5.8591873453008,4.10144125514989e-05,0.000507132205490742
"55658",-1.93859836375711,5.4160326805819,4.10438330304461e-05,0.000507132205490742
"386681",1.82208274116211,6.50435238904526,4.16802101714284e-05,0.000514512087847867
"10927",-1.90056050300829,5.72358872461817,4.17429775693018e-05,0.000514803975477453
"27173",-1.9056918737992,5.61599986127819,4.18137548693428e-05,0.000515194007795582
"7402",1.75437396551015,8.28319140426673,4.18994983863095e-05,0.000515554942864413
"114882",1.78688122693756,7.15440978166522,4.19214065555834e-05,0.000515554942864413
"389432",-2.08451318471445,4.7114252895085,4.1993198587148e-05,0.000515955649120711
"768239",-1.82713478110468,6.51722813999959,4.2063664640976e-05,0.000516339331166607
"6611",1.87918089697655,5.83460814526228,4.22753088582923e-05,0.000518453671263997
"2332",1.85330041265532,6.07601159600982,4.24729921989972e-05,0.000520183217855501
"22893",-2.01727455784435,4.92107736137937,4.24953992852545e-05,0.000520183217855501
"80772",-2.1160876637261,4.53002813719151,4.26500856101915e-05,0.000520545828550188
"339983",-3.3878734941645,2.74932732232877,4.26832547310322e-05,0.000520545828550188
"79760",-3.3878734941645,2.74932732232877,4.26832547310322e-05,0.000520545828550188
"10388",3.03218191070014,2.7375408253924,4.26832547310322e-05,0.000520545828550188
"22928",-1.97019747856214,5.1729802506736,4.27505720917154e-05,0.000520884053847114
"23318",1.821258060694,6.32838174731045,4.29209309512533e-05,0.000522475976306699
"6872",1.8139513105285,6.60111223785305,4.30339498856714e-05,0.000523367603092005
"10272",-2.34166022584997,3.91283361998049,4.3542819487078e-05,0.000528579300397103
"728577",2.31227431074195,3.89254860518028,4.3542819487078e-05,0.000528579300397103
"64772",-1.95203010847486,5.34270013377654,4.36489836854927e-05,0.000529379701675021
"653145",1.77693301118677,7.33972253598758,4.38424351487044e-05,0.000531236283721732
"55835",2.45759929323764,3.44719888932462,4.39671332312896e-05,0.00053225713540988
"3295",1.76419981880744,7.59599926728591,4.43450969849428e-05,0.000536275994569646
"6477",-2.55337136184681,3.62895030888783,4.43817347755608e-05,0.000536275994569646
"10298",-1.922851413283,5.43062708125689,4.44213719949019e-05,0.000536275994569646
"220002",-1.97247644948923,5.23873420537275,4.5711993473094e-05,0.000551351166005906
"10975",-1.96324933888691,5.1675406601882,4.58516102705007e-05,0.000552528699221171
"51599",-1.98858175896161,5.08576245870388,4.59765875677934e-05,0.000553527827817561
"152687",2.15895269712821,4.23099027900944,4.64096131484023e-05,0.000558137808311592
"57827",-2.30692020369607,3.97897801999668,4.64540734835421e-05,0.000558137808311592
"65264",-1.87619594336548,5.78805256751787,4.64867419947948e-05,0.000558137808311592
"4644",1.75324755828243,7.79310984354115,4.68074369730549e-05,0.000561475900755177
"57799",-1.86513852440456,5.91475136667512,4.72777486814514e-05,0.000566600997175974
"4833",-2.09441508089923,4.51290760448271,4.73929357948449e-05,0.000567464642515345
"55111",-2.38068830188624,3.84349977379946,4.74923451244459e-05,0.000568137972265986
"430",-7.25902146513727,1.8516375443612,4.77658993920414e-05,0.000570891435149748
"340252",2.36092119870055,3.67772043507244,4.8304541088212e-05,0.000576805314137733
"83901",1.79153565563541,6.76216617899234,4.84359934647541e-05,0.000577850623755848
"374655",-1.95626757438608,5.16208022145815,4.9184671271577e-05,0.00058625098665098
"57150",-4.25373922786976,2.15842111859016,4.95960875072039e-05,0.000590619833038277
"8029",2.79162350131604,2.98633822010613,4.9831261711612e-05,0.000592384138485247
"201176",-1.95401254810155,5.25522069529007,4.98496929402699e-05,0.000592384138485247
"51696",-1.84814422701973,6.02522762295172,4.98792936728972e-05,0.000592384138485247
"7077",-1.75172431348726,7.76694271143653,5.01159111021593e-05,0.000594657596206776
"102",1.78947608600811,6.64413711103909,5.01725473091269e-05,0.000594793288325046
"3889",1.71514722880713,9.89067426742127,5.07756533111324e-05,0.000601401279857058
"8148",1.74926679075614,7.53049200267205,5.09869452632202e-05,0.000603360802804599
"7327",-1.91888239062214,5.37323813229717,5.13064712015194e-05,0.000606596455113022
"91746",1.76796310854768,7.0966657163923,5.19426955844283e-05,0.000613304189003218
"1311",1.73755056598869,7.91626892828369,5.1967031745466e-05,0.000613304189003218
"9341",-1.83425598677735,6.08063994365644,5.20674784728467e-05,0.000613939022602321
"4155",-1.98018216877778,5.0436407874854,5.21635311992188e-05,0.000614520955282471
"8407",-1.73825103124789,8.0510451881331,5.23279397947278e-05,0.000615367201967303
"2195",1.72287486360453,8.73774461064813,5.23288926971207e-05,0.000615367201967303
"4188",-2.2124213637406,4.22733853479675,5.25821842182882e-05,0.000617793716186121
"80205",1.76569333494423,7.09491808755744,5.29574108026621e-05,0.00062164725134008
"7543",1.89843787258801,5.4054718518689,5.30757374745608e-05,0.000622480953144158
"5463",-2.51337060073433,3.59656528584428,5.31406914229669e-05,0.000622687763521658
"29934",-1.97379522157467,5.07417553155087,5.33066473210263e-05,0.000624076665567068
"56477",-2.51415827914456,3.45639826794728,5.36018823509305e-05,0.000626508200837055
"114991",-2.03530755815195,4.76563502011019,5.36095625915741e-05,0.000626508200837055
"7162",-2.27525936115621,3.9537127431782,5.38297024501689e-05,0.00062852267483742
"54849",-1.93610821480848,5.27152207182698,5.42255877524704e-05,0.000632583784782587
"55604",1.80320960655141,6.20038148658081,5.52527925194946e-05,0.000643996011305606
"9931",1.79627716102427,6.34160020326924,5.5319791277364e-05,0.000644206312760029
"5116",1.78433747645998,6.52293681624293,5.57580156469705e-05,0.000648735391599014
"6772",1.75300343553862,7.16429503229021,5.58112484452575e-05,0.000648781111564614
"8411",1.76775804982949,6.89539487573255,5.65898344512558e-05,0.000657251219368115
"23245",-2.09739057929891,4.4586747521448,5.66938261527171e-05,0.000657878358327693
"28958",-2.24546013925226,4.01805470429627,5.68158515234593e-05,0.000658713471539384
"79007",-3.35147479724286,2.71923342087669,5.69853636256561e-05,0.000659516622647325
"79943",-3.35147479724286,2.71923342087669,5.69853636256561e-05,0.000659516622647325
"83737",1.7618346484105,6.94033271049956,5.71540467355819e-05,0.000660481838767688
"8545",-2.03578860698168,4.72028165661196,5.71691476826808e-05,0.000660481838767688
"145508",2.33787887899522,3.65923417345946,5.74145556509047e-05,0.000662735208605487
"10094",1.73599511077473,7.58312555084529,5.81193646114483e-05,0.00067028283866963
"10135",1.73202066150249,7.64448444403038,5.81707618403608e-05,0.000670288139279603
"6097",-2.07241195442164,4.49557780860915,5.85774414277962e-05,0.000674383684819222
"114932",-2.02609714984606,4.75840017210073,5.86659826120823e-05,0.000674812644398943
"100507421",-3.75516918123246,2.55449548315645,5.88889257347734e-05,0.000675016876083522
"2775",-3.75516918123246,2.55449548315645,5.88889257347734e-05,0.000675016876083522
"644096",-3.75516918123246,2.55449548315645,5.88889257347734e-05,0.000675016876083522
"100507608",3.11578973021262,2.51641766629219,5.88889257347734e-05,0.000675016876083522
"345757",-2.30854589291699,3.88635634976351,5.9126379077276e-05,0.0006771488444542
"56834",-2.56477447108163,3.34072061104141,5.93390767713147e-05,0.000678993835855417
"375791",-2.20384591708711,4.06792419796833,5.96821664358069e-05,0.0006823263493734
"2729",1.7654360885924,6.80459855158728,5.97495631872384e-05,0.000682503907969505
"147179",-1.93421657018354,5.2397577064328,6.07762790899731e-05,0.000693629710793544
"1389",-2.04607440489894,4.68112694014009,6.11365962568246e-05,0.000696533740384031
"1755",2.00655529106963,4.6651661585583,6.11365962568246e-05,0.000696533740384031
"79098",-1.78457595183419,6.44821485229664,6.14535517420841e-05,0.000699181872091398
"84987",-2.38840576051991,3.74136599786258,6.14752964518389e-05,0.000699181872091398
"64743",-1.99948530974369,4.82483089783709,6.1552578484029e-05,0.000699456286935524
"3709",1.71787308237521,8.05961178655578,6.18745248105595e-05,0.000702508086265878
"84916",1.80029165009607,6.14986528474145,6.21341012157311e-05,0.000704847101636039
"113791",-1.98284934119008,4.8535438362686,6.29440066867233e-05,0.000713050512006844
"147409",1.71509720168062,8.00658848604491,6.29656277036213e-05,0.000713050512006844
"55870",1.72202547239921,7.7805955147286,6.31251037291629e-05,0.000714241822847854
"142",1.7379581419514,7.23337901313852,6.33080003987233e-05,0.000715232650089177
"10398",-1.77876024332947,6.44374013096095,6.33213798429889e-05,0.000715232650089177
"4069",2.34043952442384,3.56574664625961,6.36915723691707e-05,0.000718797084739208
"667",1.68848170165095,10.4243523577393,6.40834634485418e-05,0.000722099853752728
"6390",1.75752676927836,6.6789363023097,6.40939759239445e-05,0.000722099853752728
"126308",-2.14604740908083,4.31252907036727,6.42271531917298e-05,0.000722981273609899
"26960",2.11923789849978,4.14207990496187,6.50671189710496e-05,0.000731810443196616
"30850",-2.49148747369937,3.43819631262182,6.54276038313507e-05,0.000735236412311481
"79581",-2.23005283938647,4.00581827933248,6.55547142580428e-05,0.000736036249933093
"182",1.68955210045151,9.4409442322799,6.64465243539337e-05,0.00074541331114528
"80149",-1.84468762504702,5.80358003031074,6.65915893750344e-05,0.000746404365064802
"28956",1.87586623899631,5.27533183870439,6.69196287576494e-05,0.000749442889210135
"85280",1.77135361729095,6.43576061089706,6.72342123970447e-05,0.00075232568106523
"825",1.90061685445791,5.17242531447507,6.73524491655102e-05,0.000753008393006753
"754",-1.77206746029204,6.56689334592513,6.84833279174937e-05,0.000765001792925551
"7474",-2.18891692531425,4.05610943089299,6.85446778134423e-05,0.000765037672050116
"165",1.71634769745643,7.55484657588715,6.90552891591168e-05,0.000770083516987134
"23607",1.75584209926841,6.62689033502741,6.92143588015751e-05,0.000771203850524917
"2013",-1.72504077168598,7.43689187289886,6.93753332844364e-05,0.000772343494661505
"55281",-3.08986578959175,2.86695912944969,7.02462030895961e-05,0.000781362962539741
"360023",1.98924512430908,4.72634995193688,7.0304259263398e-05,0.000781362962539741
"26153",-1.90989311821747,5.25110166461043,7.04004326689161e-05,0.000781388051721115
"6925",1.71882018142047,7.40747088313543,7.0490871256965e-05,0.000781388051721115
"124995",-2.07451523228519,4.44066921625472,7.0544038714544e-05,0.000781388051721115
"81786",-2.07451523228519,4.44066921625472,7.0544038714544e-05,0.000781388051721115
"5360",1.75434183860491,6.64285569284061,7.17746527810043e-05,0.000794350425521644
"51117",-2.13346254033981,4.30258425014889,7.23336769129656e-05,0.000799192992861222
"10720",2.07983420185978,4.27689908034338,7.23336769129656e-05,0.000799192992861222
"79716",-2.05006804522593,4.47803350992627,7.24967521391419e-05,0.000800322786408531
"1308",1.672410992236,11.233423160453,7.31209005131742e-05,0.000805439434239745
"28991",-2.540170460118,3.32095994749137,7.32563643677068e-05,0.000805439434239745
"596",-2.540170460118,3.32095994749137,7.32563643677068e-05,0.000805439434239745
"110599564",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"141",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"26",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"3111",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"400258",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"55321",-4.19746034658162,2.11238157593101,7.35111148660182e-05,0.000805439434239745
"23526",-2.73500660707777,3.1002611136501,7.36758465269433e-05,0.000806572765763767
"440515",2.10218698559089,4.12864706731892,7.41056600534415e-05,0.000810603807683489
"23215",1.69098809450159,8.35752705387422,7.42215943515007e-05,0.000811197641255314
"7314",1.68426192203014,8.90392713000631,7.46635303739554e-05,0.00081535053625799
"2653",1.86155782239392,5.35500611565689,7.50952641084828e-05,0.000819385224215195
"100505385",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"101928991",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"192668",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"26240",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"389816",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"8637",-7.18910299580566,1.79417726231871,7.55367711316002e-05,0.000819508499991945
"4774",1.79201145352127,6.01525719403087,7.55425040269191e-05,0.000819508499991945
"163033",-3.31413395245385,2.68847858220298,7.62932106333979e-05,0.000826970641453775
"196740",-2.47222905695098,3.56341772248335,7.64132087253597e-05,0.000827589640837044
"1729",1.69521847674606,7.97184743307014,7.76306176781532e-05,0.00084008330429837
"9370",-1.70806519585919,7.53281875485157,7.78336382651043e-05,0.00084158820536607
"5439",1.77586717206491,6.15539803274709,7.82905093495505e-05,0.00084583317941768
"6612",-1.8395673967335,5.65462087146173,7.8473477057716e-05,0.000847114425432719
"23559",-2.06294008847554,4.43157990439967,7.87313951476859e-05,0.000848705150297706
"386675",1.692308910402,8.04320922093542,7.88268082405663e-05,0.000848705150297706
"987",1.69908616751977,7.72063963665422,7.88531247191503e-05,0.000848705150297706
"80727",-1.76305498850613,6.31749389292154,7.88788204889501e-05,0.000848705150297706
"51529",-2.13884356584728,4.23961007131427,7.91510770843198e-05,0.000850244100695971
"6837",-2.13884356584728,4.23961007131427,7.91510770843198e-05,0.000850244100695971
"175",1.88340832203513,5.08052056507416,7.96229893478562e-05,0.000854615755977521
"154807",-1.86031513222833,5.35518108860333,7.98177994395387e-05,0.000856008494559812
"170394",-2.27465359142071,3.85937258869724,8.05132529928564e-05,0.000862763759065959
"488",1.67437669969186,8.99712779018405,8.10191165354406e-05,0.000867478075256195
"4771",1.77150345827642,6.15204688592652,8.11564832007971e-05,0.000868242408487227
"643904",-2.41732121944322,3.6472672262667,8.13335831318052e-05,0.000869430235931295
"85004",-2.12076692492599,4.29256905510693,8.1496677344601e-05,0.000870466539916887
"9877",1.6824532376162,8.39545288757975,8.15842537980749e-05,0.000870695211458936
"56271",-2.13668452666438,4.09319404470145,8.16835378494685e-05,0.00087096638772169
"121504",3.85522432840241,2.26035752158496,8.17420388202969e-05,0.00087096638772169
"256281",-2.62713295136987,3.21485269404035,8.25185415343671e-05,0.000878528712015159
"386682",1.69587828949304,7.62940204596616,8.28387958977267e-05,0.000881225315455284
"1062",2.05828907992269,4.31126657803594,8.37326056119795e-05,0.00088950169589311
"837",1.80774902434122,5.77926203473246,8.37630784510445e-05,0.00088950169589311
"130507",1.7155690692633,6.94599782845186,8.38195989746528e-05,0.00088950169589311
"7486",1.82044519391256,5.56559418038481,8.39735921022251e-05,0.000890417806988864
"2817",-1.70293918128496,7.38384144401723,8.4597021137223e-05,0.000896306120084313
"132",1.73781093996657,6.46830889943403,8.49157299494591e-05,0.000898904973062263
"51366",1.6833250700517,8.09444134018367,8.49885441720418e-05,0.000898904973062263
"22990",1.7413516848566,6.53614581690071,8.50472445826064e-05,0.000898904973062263
"23499",1.65901638557231,9.94456175135339,8.61793046856448e-05,0.000910139221796469
"10949",-1.75479138116204,6.43748714365671,8.63100707648755e-05,0.000910789271206894
"79685",-1.95457652324001,4.78977993468524,8.72032912705382e-05,0.00091947765210658
"55845",-1.76661487779102,6.16714477410321,8.76763306272388e-05,0.000923725247977451
"388403",-2.0273726309953,4.46026926802505,8.98413086177745e-05,0.000945777424081035
"31",1.68589391851392,7.57526738660901,9.05401735024623e-05,0.000952372616402
"83543",-2.10795859638338,4.28248247009632,9.18578630178636e-05,0.000965445265551634
"55654",-1.77392714325554,6.09740623122494,9.19296996531802e-05,0.000965445265551634
"10201",-3.05602834038863,2.83928096982737,9.21983484130958e-05,0.000965953874815228
"146894",-3.05602834038863,2.83928096982737,9.21983484130958e-05,0.000965953874815228
"1748",-3.05602834038863,2.83928096982737,9.21983484130958e-05,0.000965953874815228
"728492",1.90373465709199,4.89445944394674,9.23930048663934e-05,0.00096722319096012
"84162",1.67933753168213,7.77065693727105,9.27024258130797e-05,0.000969690954908041
"124044",-2.70594129778386,3.07681527469506,9.34766612737847e-05,0.000976237607699788
"5883",-2.70594129778386,3.07681527469506,9.34766612737847e-05,0.000976237607699788
"124222",-2.25740410890278,3.84568457013916,9.40518252189041e-05,0.000979911296956104
"55194",-2.25740410890278,3.84568457013916,9.40518252189041e-05,0.000979911296956104
"93436",-2.25740410890278,3.84568457013916,9.40518252189041e-05,0.000979911296956104
"5478",1.64744148039822,10.4430619964877,9.42459176513477e-05,0.00098115666959975
"56893",-1.91022451211592,4.98912798121939,9.58602615952629e-05,0.000997174057179498
"79572",1.74485814082516,6.21369568475276,9.62937814430329e-05,0.00100089247236088
"55249",1.70318423698326,6.97652353274325,9.66301739219794e-05,0.00100359625780531
"284361",-1.78800453409041,5.92712100538647,9.73129213737025e-05,0.00100986506102946
"7082",1.67599037259706,7.69914093642244,9.74617201343822e-05,0.00100986506102946
"55090",-2.20977374860905,3.90178327374654,9.76877911140711e-05,0.00100986506102946
"84627",2.47084736752233,3.33847694471452,9.78386027665013e-05,0.00100986506102946
"10865",-2.44504827073567,3.40106947429003,9.78386027665013e-05,0.00100986506102946
"26292",-2.44504827073567,3.40106947429003,9.78386027665013e-05,0.00100986506102946
"55201",-2.44504827073567,3.40106947429003,9.78386027665013e-05,0.00100986506102946
"6389",1.67777086182482,7.67275470917205,9.78477052065173e-05,0.00100986506102946
"6558",1.65650778712533,8.75785603310434,9.81000068126273e-05,0.00101167554047599
"16",1.69442167667571,6.99589657450376,9.9332424526269e-05,0.00102303259311401
"9839",1.71757197421366,6.57155472801565,9.93567637358242e-05,0.00102303259311401
"81870",1.76912169045041,5.76543472180961,0.000100744227993773,0.00103650765924164
"27086",1.74126508369439,6.25582655886568,0.000101214764927871,0.00104053522787958
"100526760",2.89937370527907,2.62924727559855,0.00010243138683032,0.00105222062396579
"10381",1.79958094464641,5.53083580935567,0.000103159953467466,0.00105887818071637
"6666",-2.60023528894937,3.19324127778137,0.000103342034918052,0.00105969753478581
"740",-1.9022378275796,4.9829400277686,0.000103512501026321,0.00105969753478581
"84557",-1.98386047081906,4.53309479992726,0.000103571178499273,0.00105969753478581
"123099",-1.9729008544981,4.52457479834551,0.000103571178499273,0.00105969753478581
"5728",1.68291575839508,7.24631917900633,0.000103642429308408,0.00105969753478581
"527",-1.73056663564413,6.44294902613269,0.00010389944164426,0.0010615005843143
"3671",-2.14318003753867,4.0200601440233,0.000104189686347779,0.00106282325063814
"386678",1.67684490747299,7.32039532397106,0.000104190439495646,0.00106282325063814
"11264",-2.06669627368938,4.31425280130679,0.000105732554644456,0.00107771857983454
"64968",-2.04031366275483,4.35499931236106,0.000107761785893939,0.00109755212119067
"6415",-1.78830352955791,5.69978662331111,0.000108461994303559,0.00110382937590141
"5257",1.70796178630644,6.61588659041436,0.000109402394611475,0.00111253949821669
"2246",-4.13889661928337,2.06477348545299,0.000109595668558131,0.00111271456454732
"55113",-4.13889661928337,2.06477348545299,0.000109595668558131,0.00111271456454732
"10741",-1.92078323837843,4.92354112969543,0.000109757846704341,0.00111271456454732
"22808",-1.92078323837843,4.92354112969543,0.000109757846704341,0.00111271456454732
"202915",-1.75844336524333,5.90447061132657,0.000109877249715172,0.00111288452357845
"153562",2.18873684358347,3.7941417062332,0.000109943755654076,0.00111288452357845
"90861",-1.83659586970234,5.39014113000386,0.000110557403897649,0.00111823587846976
"3868",1.62923564806037,10.7526496862663,0.00011067031255438,0.00111851815891174
"165679",-2.00431447526659,4.44227943129561,0.000111480820880255,0.00112584506674081
"4832",-2.48966668486711,3.28058412293243,0.000112106267095421,0.0011312932275373
"29803",-1.79223541015078,5.63981529810574,0.000112294797456453,0.00113232738676587
"23015",1.66854428942859,7.26212102794218,0.000113559001482261,0.00114419823928413
"3187",1.65012368560058,8.1926293096276,0.000113820225581376,0.00114595282970568
"81608",1.74113099078007,5.90762786736148,0.000115042491130075,0.00115737319631549
"11072",-1.79261801192882,5.55159859602462,0.000115458617055277,0.00116067222446936
"3687",3.24301532647246,2.25609304814262,0.000116677167118838,0.00117202659703572
"26469",-2.15044709687812,3.94299239147536,0.000116885235466481,0.00117322106293167
"6256",-1.67146609549755,7.24562532941843,0.000117029305801236,0.00117377182548664
"9541",1.80408782357593,5.37521073386194,0.000117289540765873,0.00117548596111053
"2746",1.63832572029825,8.57825881582274,0.000117558196572134,0.00117728181787878
"2108",1.68836581186424,6.84186439737381,0.000118455491661399,0.00118536563861015
"10483",1.69950705075202,6.61788537250403,0.000118580142836897,0.00118571132187746
"6714",-2.05400065827556,4.30431713178269,0.000118881719105673,0.00118782425338766
"283337",-1.96598085231341,4.61851813661422,0.000119141785121177,0.0011895195374883
"5467",-1.84910722748264,5.20405692151181,0.000119356568894444,0.0011904265136295
"126017",2.44176682443233,3.31515159328377,0.000119860803540051,0.0011904265136295
"55755",1.69195472952016,6.66982758910376,0.000119889989786633,0.0011904265136295
"3093",-1.83935288394478,5.22618975633449,0.000120063974413731,0.0011904265136295
"7070",-1.79721964273794,5.48498007102388,0.000120207665470154,0.0011904265136295
"10071",7.16849962072639,1.6177239007052,0.000120499134900409,0.0011904265136295
"721",7.16849962072639,1.6177239007052,0.000120499134900409,0.0011904265136295
"104909134",-7.11562265825086,1.73425407280675,0.000120499134900409,0.0011904265136295
"118812",-7.11562265825086,1.73425407280675,0.000120499134900409,0.0011904265136295
"100526737",-7.03819797507225,1.67164718249616,0.000120499134900409,0.0011904265136295
"220164",-7.03819797507225,1.67164718249616,0.000120499134900409,0.0011904265136295
"23779",-7.03819797507225,1.67164718249616,0.000120499134900409,0.0011904265136295
"5145",-7.03819797507225,1.67164718249616,0.000120499134900409,0.0011904265136295
"752014",-7.03819797507225,1.67164718249616,0.000120499134900409,0.0011904265136295
"129880",-1.78856804263238,5.5254919051116,0.000121271972433034,0.001195622835098
"54991",-3.02137815609002,2.81104480374192,0.00012129770384192,0.001195622835098
"3937",2.77562017864739,2.76837797994761,0.00012129770384192,0.001195622835098
"5339",1.61950390289822,10.4345848154405,0.00012215031078005,0.00120312570325948
"1786",1.68959254440787,6.65178743376862,0.000122546530634783,0.0012061255023359
"9145",-1.85830646631827,5.05300106286773,0.000123288060090191,0.00121251687797221
"10922",-1.91761501617913,4.76110275386388,0.000123968426866102,0.00121829763191265
"9260",-1.84407016119134,5.10739960826502,0.000124820543248712,0.00122575636463418
"56916",1.68469118154877,6.61501655826514,0.000124935608576955,0.00122597141928721
"57659",-1.72056693564522,6.31118856620926,0.000125296974593046,0.00122860125832332
"81566",-1.97103660147507,4.47076504186104,0.00012581061340475,0.00123271918227334
"192669",2.02636841153307,4.12670286459667,0.000127662703017172,0.00124993564657959
"2184",1.93588729431837,4.53129896726033,0.000128664467043795,0.00125880722812587
"83475",-2.57282660283597,3.17129168351729,0.000129619300378414,0.0012672068155123
"382",-1.69254579840755,6.56088363124565,0.000130596562701843,0.0012758130427569
"22931",1.64884854681794,7.51676284460141,0.00013100737944803,0.00127887693335062
"23336",1.68207750825734,6.63789353572452,0.00013213700867579,0.00128894803348015
"126637",1.72988225057565,5.98103161414938,0.000132244777647318,0.00128904372523042
"8543",-1.7648204943129,5.7617162957777,0.000133447006371889,0.00129979952394351
"27333",1.71500507646299,6.04727875782526,0.0001335585100112,0.00129992339736492
"1060",1.7693083122838,5.46949991209021,0.000134316595974651,0.00130633561450882
"391",-2.01546855280307,4.33562193053299,0.000135438247610422,0.00131530029542844
"79191",-2.01546855280307,4.33562193053299,0.000135438247610422,0.00131530029542844
"3074",1.6528779635671,7.20728968238039,0.00013621772604037,0.00132189458478261
"55740",1.64973771251454,7.25843429843023,0.000137027014552501,0.00132876822733704
"84163",1.86084236761636,4.79812263453463,0.000137229606895282,0.00132958290011406
"118881",-2.80888015063856,2.9239889365141,0.000137515185580609,0.00132958290011406
"51450",-2.80888015063856,2.9239889365141,0.000137515185580609,0.00132958290011406
"55222",-2.80888015063856,2.9239889365141,0.000137515185580609,0.00132958290011406
"6478",-1.86549051985266,4.84248565402011,0.000138056249714525,0.00133383420704364
"8996",-1.98088179402374,4.42405812580214,0.000138511916922915,0.00133529546870962
"114971",-1.96902116526905,4.41485877296692,0.000138511916922915,0.00133529546870962
"23312",1.94044435702364,4.40803391171468,0.000138511916922915,0.00133529546870962
"3752",2.48655061126295,3.22100593408728,0.00013896585357236,0.00133869082515277
