"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7153",623.331236260178,1.35528440211756,0.517905022893061,2.6168589648867,0.00887429997083933,0.0287733706515382
"7155",738.67622003641,-0.730866938685408,0.483208618912112,-1.51252877138423,0.130399399005632,0.239214669886991
"7156",123.944247650762,0.999551449761596,0.364449038783646,2.7426370861002,0.00609480038189157,0.0212008661484817
"7157",242.561884044053,0.410231440867078,0.316333276946664,1.29683302631562,0.194688644476636,0.323446790703944
"7158",248.894015251344,-0.11937174582375,0.510388924885304,-0.23388388737192,0.815075122346793,0.880893023911034
"7159",187.775968438262,-0.743520027641338,0.372402803796841,-1.99654787789126,0.0458743197737128,0.107738113101302
"716",527.419860322329,-3.79866847890286,0.472036730734514,-8.04740019487875,8.4571287294807e-16,3.18871740204463e-14
"7161",44.8419533331202,-0.842596416058775,0.525690784645127,-1.60283657364772,0.108970739826084,0.208165568269998
"7162",108.052264594325,1.33754957650113,0.635191151381318,2.10574340274173,0.0352266474866243,0.0877584818438256
"7163",163.114635674664,0.231129259065975,0.351634593688395,0.657299546786893,0.510988327853652,0.644045585659703
"7164",111.200553049101,-1.70630734243666,0.431565279413563,-3.95376417851616,7.69312355026441e-05,0.000499379843317734
"7165",420.423606352247,0.936383679021338,0.574651300350251,1.62948152810341,0.103211122151308,0.199916709641877
"7166",2.10516484343876,-2.91998830046223,1.89226941548681,-1.54311446169573,0.122803006480578,0.228168772968769
"7167",2284.39113415239,0.0638992996017939,0.456247691180934,0.140053968133843,0.888617350138845,0.929617981689152
"7168",680.305295295839,-1.04148036633396,0.42690361759324,-2.43961475942866,0.0147029318887012,0.0435949173996831
"7169",293.053478989784,-1.10597365548452,0.479465930434458,-2.30667829616666,0.021072761071827,0.0584706795989159
"717",103.426335782035,1.70518912573319,0.552970055625478,3.08369161835429,0.00204449400148457,0.00858095653412564
"7170",891.834882388881,0.321259464480058,0.305985072381955,1.0499187492357,0.293755470544544,0.43736986554471
"7171",1504.70704986664,-0.374835037178624,0.25118199918241,-1.49228463185539,0.135624543815359,0.246673035615368
"7172",111.835158107302,-1.39602050420275,0.535094814770916,-2.60892175679259,0.00908280075278347,0.0293535554639694
"7173",3.69166983605162,-3.0710008454588,1.56834669536458,-1.95811350547393,0.050216695358488,0.115487537746579
"7174",207.611536600299,0.423317545575288,0.444470264454572,0.952409147313282,0.340889522172981,0.485389428545387
"7175",766.743393990242,-0.935107083909381,0.56949268089528,-1.64200017889489,0.100589967008866,0.196293819139166
"7177",87.9640109905878,-0.438071338303048,0.355669292793351,-1.23168164128685,0.218068030347963,0.350778317299007
"7178",5423.48304346203,-0.433311535467906,0.225628213312129,-1.92046698906609,0.054798938998994,0.123829739475168
"7179",6.94917292892695,5.76232303922301,1.70524612651082,3.37917380349871,0.000727040289083622,0.00356238573597379
"718",1929.04539979504,0.418786686095448,0.671551792690611,0.623610406008381,0.532883474982153,0.663462805815016
"7180",1.08403306346412,-4.05716957836801,3.05356533468195,-1.32866637313676,0.183958063709794,NA
"7181",64.4337649325315,0.333622156995768,0.44682355742178,0.746653016507913,0.455273037203497,0.593861917915971
"7182",210.878613744293,0.315340474788712,0.355503358782374,0.887025303695517,0.375065277430931,0.519545112335065
"7184",2181.64023224715,0.533010225991655,0.429202342043648,1.24186234272098,0.214287356099661,0.346303796268637
"7185",33.1660433507588,1.03389093913725,0.626279127528403,1.65084687273146,0.0987698462967913,0.193737581919509
"7186",71.512435076101,1.25556058430631,0.381763005075623,3.28884823205329,0.00100598252918065,0.0046995944223498
"7187",128.03444590613,0.102263263594188,0.321068576010739,0.318509101279248,0.750098792030878,0.834903038181344
"7188",54.8763935915354,1.36404090629375,0.419478591802764,3.25175332650852,0.00114695515468779,0.00525957094942942
"7189",49.5579415320275,-0.817187754194022,0.418013166164223,-1.95493305077615,0.0505909729040468,0.116113890753582
"719",3.02605900389166,1.22003934397519,1.56592221207117,0.77911874202327,0.435909770733601,0.575767462766417
"72",35.3022631617429,-4.83604817146593,0.685264667251705,-7.05719760929919,1.69893943762882e-12,4.24043585144634e-11
"720",49.9453379633733,-1.25408900512193,2.32012583722751,-0.540526287410572,0.588834137270932,0.709046104592985
"7200",3.22500887511153,0.796092379725558,1.37312554197084,0.579766638513572,0.562071998071912,0.687683611417983
"7203",843.792844182915,0.982988293547402,0.258432692399962,3.80365303019049,0.000142577846920884,0.000859725550299124
"7204",377.523848178589,-0.495078460917825,0.407106990576473,-1.21608931405669,0.22395090076369,0.357797992951646
"7205",169.509438262442,0.0385555501293791,0.510350807733905,0.0755471521649513,0.939779382695309,0.963583502064126
"721",193.67442020787,4.95922269594022,0.880485933227067,5.6323701592417,1.77749659547671e-08,2.45024141756768e-07
"7216",48.845698790365,0.728473350951388,0.43287768274698,1.68286187989319,0.0924018325854283,0.184145548907284
"722",9.79028714091215,6.26037711071235,1.65257429181723,3.78825759405237,0.000151707512760703,0.000907570563023424
"7220",21.4060282416988,0.818397894797923,0.602185126469707,1.35904700867615,0.174131693067863,0.297315744860223
"7222",1.69473688133659,-1.7972432057352,1.94425616705685,-0.924386012598231,0.355285374604498,0.499774778582389
"7224",0.261028285493682,-1.94888623663254,4.54046326352765,-0.429226297740899,0.667758546835211,NA
"7225",10.3244256506995,-7.29839367468622,1.50410952185657,-4.85230202231389,1.22036585246678e-06,1.20294282948039e-05
"7226",51.9349608958015,3.12495491656786,0.732886366042541,4.26390101025084,2.00888469146896e-05,0.000151059415107206
"7227",471.040313073111,-4.57784360352214,0.613505870508745,-7.46177636364913,8.53636869341448e-14,2.5026938288836e-12
"723790",193.525099191565,-3.49982407800305,1.07811564698472,-3.24624179956147,0.00116939470737423,0.00534510881481129
"7247",251.091772174155,0.320604395086499,0.315463782329212,1.01629541343647,0.309488732064451,0.45363806522341
"7248",149.645306924823,-0.724374549048602,0.361725700736259,-2.00255206520909,0.0452253893551388,0.10660652303061
"7249",355.33718393757,-0.495904440822929,0.411665021681807,-1.20463098564209,0.228345789359367,0.362954653626922
"725",21.000147468903,5.91585525011636,1.53548938850148,3.85274902869227,0.000116799089626918,0.000722867163546647
"7251",193.605397365059,-1.13469796616207,0.41557668678279,-2.73041775982766,0.00632541129787641,0.0218410878523124
"7253",3.07564288057698,-0.0175389238547771,1.55716262531712,-0.0112633860905859,0.991013308150774,0.994317517092142
"7257",113.945798192614,-0.371321786365753,0.369240430104848,-1.00563685905228,0.314590286505808,0.458964551727143
"7258",1.1823154507269,3.20148822497093,4.19971830997519,0.762310228609081,0.445874870526007,NA
"7259",318.858358588661,-1.44113780060307,0.428228070444853,-3.36535108290773,0.000764463202066848,0.00372743002438525
"726",58.9910736722088,0.769478029948482,0.439804412666619,1.74959142697771,0.0801888401057632,0.165858100226536
"7260",71.410607839648,0.451628563588394,0.417434359812899,1.08191516335843,0.279290226437993,0.422819157233939
"7262",80.2881136083555,0.928354328883069,0.470521886127367,1.97303113044091,0.0484920157018726,0.112316985938679
"7263",63.6140947665461,1.05272491023348,0.662616280259295,1.58873988097837,0.112119131134015,0.212601120254001
"7264",141.117089646862,-0.216461667279787,0.360566111638638,-0.60033835763447,0.548280760215846,0.676088591671759
"7265",127.832303065278,-0.0469900838329198,0.365086226986479,-0.128709549578982,0.897587478795958,0.935172635178778
"7266",265.457791093978,-1.01697528149226,0.295772944933063,-3.43836479608508,0.000585238708722982,0.0029603463892873
"7267",738.226654023965,-0.614973682024984,0.377158838343684,-1.63054294239976,0.102986797055285,0.199579152640917
"7268",79.3066026582355,0.396491028058117,0.38219996894419,1.03739157581149,0.299553402765488,0.443053858837793
"727",80.5474653646311,1.80536735140151,0.676546836837002,2.66850312957191,0.00761900687113397,0.0253844872754785
"7270",60.0050933970514,0.0351137358454076,0.486614614991466,0.072159229837401,0.942475190430258,0.965173061996282
"7272",59.6305992014731,1.500355486994,0.488176253729829,3.07338891543942,0.00211642466235154,0.00883634998425255
"7273",90.5881621357885,-2.35313491605222,0.809563565002519,-2.90667097406353,0.00365297207957947,0.0139347648163628
"7274",0.454645591123765,1.85300633460578,4.49788840658103,0.411972500672667,0.680359579267111,NA
"7275",61.1625049613879,1.56356439834005,0.566198531628818,2.76151263381423,0.00575342905863425,0.0201850946010026
"7276",13.1402775653485,4.15121469486361,1.22275961355324,3.39495567963723,0.000686397110181795,0.00339032131009274
"727684",1.30514142746841,-4.30892874488783,3.79781544308776,-1.13458086878085,0.256550972707019,NA
"7277",582.147855063729,-3.05612499590924,0.270722748367027,-11.2887631879607,1.49120212944845e-29,2.10470643916579e-27
"7278",0.574687579639111,2.15664559460536,3.99236862545205,0.540192000522287,0.589064628823409,NA
"727800",21.2195351908035,0.885209925322492,0.645267810573417,1.37184888323478,0.170110486037636,0.292249028656184
"727830",0,NA,NA,NA,NA,NA
"727832",0.971902358740027,-2.60097781958631,3.37363926660664,-0.770970934957872,0.440724159585468,NA
"727837",2.02139736964136,3.99208010619891,2.23374346448816,1.78717035759237,0.0739099586987362,0.155986493487646
"727851",217.780075342223,-3.35921158045438,1.7889300059999,-1.87777697796332,0.0604116809501477,0.133653197319171
"727866",185.598489759825,0.0515130069712644,0.322712520250485,0.159625064844961,0.873176433259784,0.919652046097887
"727897",80.9524277313834,0.559168405974597,0.845529548144795,0.661323317678829,0.508404990839764,0.641956392914528
"727909",25.8418002638745,-8.6239409240379,4.33015053331647,-1.99160303035304,0.0464146306298229,0.108655062955386
"727910",36.5659081278458,-0.251068237179178,0.606952062580387,-0.413654146114588,0.679127412925645,0.781655705329517
"727936",15.7241505700561,-0.713947318506807,0.668549373811316,-1.06790514878009,0.28556329976019,0.429177439220922
"727940",1.3068316019809,1.51960328123817,2.6698622292069,0.569169174579312,0.569241337679183,NA
"727957",176.263357772069,-0.43993475079398,0.369246244466201,-1.19144001431882,0.233480892240569,0.369276750331698
"728",10.4004735482066,0.741953556123811,0.79217574173731,0.936602217200747,0.348963211072688,0.493580547481226
"7280",1484.79074428491,-3.68184316659836,0.551938872778388,-6.67074443962325,2.54509080492461e-11,5.39065780182505e-10
"728036",0,NA,NA,NA,NA,NA
"728042",0,NA,NA,NA,NA,NA
"728047",81.4960940958064,2.79278146141663,0.862418637736108,3.23831297146804,0.00120238827968736,0.0054822443318278
"728049",0,NA,NA,NA,NA,NA
"728062",0,NA,NA,NA,NA,NA
"728072",0,NA,NA,NA,NA,NA
"728075",0,NA,NA,NA,NA,NA
"728082",0,NA,NA,NA,NA,NA
"728090",0,NA,NA,NA,NA,NA
"728096",0,NA,NA,NA,NA,NA
